run_id,video,video_sha256,config_id,pts_ms,cls,confidence,x1,y1,x2,y2,area_px,width_px,height_px,aspect,abstained,abstain_reason,usable,seat_state,track_id,event_id,crop_id,crop_config,fallback_reason,crop_native_px,magnification,slice_index,merged_from,calibration_version,pose_source
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98620.0,unknown_object,0.4596,725.95,324.6,792.2,474.23,9913.1,66.25,149.63,0.443,False,,True,unattributed,20,evt_01-P01_upper_body_0008,41e6582d3a372e79,pose_hand_context,,29515.2,3.73,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98660.0,unknown_object,0.2873,730.0,325.23,794.26,468.16,9185.9,64.26,142.94,0.45,False,,True,unattributed,20,evt_01-P04_desk_work_surface_0027,2dac33bef600f6cd,pose_hand_context,,29247.8,3.74,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98660.0,unknown_object,0.6256,612.06,353.1,702.56,463.89,10027.3,90.5,110.8,0.817,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,9661ef173ef7889b,pose_hand_context,,12895.9,5.64,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98660.0,unknown_object,0.76,613.63,368.78,660.34,380.4,542.5,46.7,11.62,4.021,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,9661ef173ef7889b,pose_hand_context,,12895.9,5.64,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98660.0,unknown_object,0.2854,612.01,357.96,686.09,430.62,5383.1,74.08,72.66,1.02,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,9661ef173ef7889b,pose_hand_context,,12895.9,5.64,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98660.0,unknown_object,0.2702,612.05,352.48,700.0,431.95,6989.8,87.95,79.47,1.107,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,9661ef173ef7889b,pose_hand_context,,12895.9,5.64,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98660.0,unknown_object,0.2582,612.22,362.2,699.51,464.0,8885.7,87.28,101.8,0.857,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,9661ef173ef7889b,pose_hand_context,,12895.9,5.64,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98660.0,unknown_object,0.2921,612.02,358.93,700.13,463.9,9249.9,88.11,104.98,0.839,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,9661ef173ef7889b,pose_hand_context,,12895.9,5.64,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98700.0,unknown_object,0.2881,770.31,334.35,808.42,461.34,4839.0,38.11,126.99,0.3,False,,True,unattributed,20,evt_01-P05_desk_work_surface_0036,2ad256169b21c7cc,pose_hand_context,,27086.6,3.89,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98700.0,unknown_object,0.5466,609.02,353.18,696.55,430.38,6756.6,87.53,77.19,1.134,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,62b329a029b43dd8,pose_hand_context,,13815.7,5.44,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98700.0,unknown_object,0.529,609.02,353.3,697.47,469.32,10262.7,88.45,116.03,0.762,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,62b329a029b43dd8,pose_hand_context,,13815.7,5.44,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98700.0,unknown_object,0.6381,613.66,368.71,660.41,380.41,547.0,46.76,11.7,3.997,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,62b329a029b43dd8,pose_hand_context,,13815.7,5.44,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98700.0,unknown_object,0.3034,609.15,451.62,640.08,471.0,599.5,30.93,19.38,1.596,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,62b329a029b43dd8,pose_hand_context,,13815.7,5.44,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98700.0,unknown_object,0.2895,609.03,353.3,697.45,449.99,8548.5,88.41,96.69,0.914,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,62b329a029b43dd8,pose_hand_context,,13815.7,5.44,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98740.0,unknown_object,0.3944,742.89,324.26,792.31,451.33,6280.0,49.42,127.07,0.389,False,,True,unattributed,20,evt_01-P05_upper_body_0039,7f211520f099ef83,pose_hand_context,,23907.3,4.14,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98740.0,unknown_object,0.3557,609.0,363.87,683.99,430.43,4991.3,74.99,66.56,1.127,False,,True,unattributed,28,evt_01-P05_upper_body_0039,c8ae2ec04f460524,pose_hand_context,,14636.2,5.29,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98740.0,unknown_object,0.3341,609.01,363.51,684.87,469.23,8019.3,75.86,105.71,0.718,False,,True,unattributed,28,evt_01-P05_upper_body_0039,c8ae2ec04f460524,pose_hand_context,,14636.2,5.29,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98740.0,unknown_object,0.409,613.48,368.81,660.35,380.22,534.9,46.87,11.41,4.107,False,,True,unattributed,28,evt_01-P05_upper_body_0039,c8ae2ec04f460524,pose_hand_context,,14636.2,5.29,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98740.0,unknown_object,0.3002,609.04,351.49,698.74,470.92,10712.4,89.7,119.42,0.751,False,,True,unattributed,28,evt_01-P05_upper_body_0039,c8ae2ec04f460524,pose_hand_context,,14636.2,5.29,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98740.0,unknown_object,0.3208,609.0,361.11,696.11,471.1,9580.7,87.11,109.99,0.792,False,,True,unattributed,28,evt_01-P05_upper_body_0039,c8ae2ec04f460524,pose_hand_context,,14636.2,5.29,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98860.0,phone,0.3189,639.26,368.74,660.29,378.02,195.1,21.03,9.28,2.266,False,,True,unattributed,28,evt_01-P05_upper_body_0040,603f3bd911918cf4,pose_hand_context,,16739.2,4.95,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98860.0,unknown_object,0.2847,614.23,368.69,660.37,380.07,525.2,46.14,11.38,4.053,False,,True,unattributed,28,evt_01-P05_upper_body_0040,603f3bd911918cf4,pose_hand_context,,16739.2,4.95,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,98860.0,unknown_object,0.2713,600.01,349.06,704.91,476.67,13386.5,104.91,127.6,0.822,False,,True,unattributed,28,evt_01-P05_upper_body_0040,603f3bd911918cf4,pose_hand_context,,16739.2,4.95,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.5302,760.76,334.98,818.99,445.37,6428.5,58.23,110.39,0.528,False,,True,unattributed,20,evt_01-P01_desk_work_surface_0004,0e91edef3819197e,pose_hand_context,,21656.1,4.35,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.5425,801.18,299.31,897.92,445.34,14127.9,96.75,146.03,0.663,False,,True,unattributed,20,evt_01-P01_desk_work_surface_0004,0e91edef3819197e,pose_hand_context,,21656.1,4.35,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.3142,794.45,299.13,828.53,340.9,1423.6,34.08,41.77,0.816,False,,True,unattributed,20,evt_01-P01_desk_work_surface_0004,0e91edef3819197e,pose_hand_context,,21656.1,4.35,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.2853,773.95,299.12,803.13,337.63,1123.9,29.18,38.52,0.758,False,,True,unattributed,20,evt_01-P01_desk_work_surface_0004,0e91edef3819197e,pose_hand_context,,21656.1,4.35,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.3064,794.44,299.06,869.45,341.06,3150.8,75.01,42.0,1.786,False,,True,unattributed,20,evt_01-P01_desk_work_surface_0004,0e91edef3819197e,pose_hand_context,,21656.1,4.35,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.5144,614.0,368.79,660.39,379.98,519.4,46.38,11.2,4.142,False,,True,unattributed,28,evt_01-P01_desk_work_surface_0004,52d0ea1a20c38507,pose_hand_context,,18873.3,4.66,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.3589,594.03,348.56,681.55,458.77,9645.6,87.52,110.21,0.794,False,,True,unattributed,28,evt_01-P01_desk_work_surface_0004,52d0ea1a20c38507,pose_hand_context,,18873.3,4.66,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.2987,593.96,347.74,682.1,483.29,11946.0,88.13,135.55,0.65,False,,True,unattributed,28,evt_01-P01_desk_work_surface_0004,52d0ea1a20c38507,pose_hand_context,,18873.3,4.66,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.2928,594.0,348.51,681.44,430.26,7147.6,87.43,81.75,1.069,False,,True,unattributed,28,evt_01-P01_desk_work_surface_0004,52d0ea1a20c38507,pose_hand_context,,18873.3,4.66,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99100.0,unknown_object,0.2687,593.99,363.34,681.29,483.41,10482.3,87.3,120.07,0.727,False,,True,unattributed,28,evt_01-P01_desk_work_surface_0004,52d0ea1a20c38507,pose_hand_context,,18873.3,4.66,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.3233,735.98,329.83,777.54,384.72,2280.5,41.55,54.88,0.757,False,,True,unattributed,20,evt_01-P01_upper_body_0008,9657cece28e4f2f5,pose_hand_context,,7807.5,7.24,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.3698,735.98,342.93,777.18,384.75,1723.2,41.2,41.82,0.985,False,,True,unattributed,20,evt_01-P01_upper_body_0008,9657cece28e4f2f5,pose_hand_context,,7807.5,7.24,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.3088,802.55,289.28,831.97,384.58,2804.1,29.42,95.31,0.309,False,,True,unattributed,20,evt_01-P01_upper_body_0008,9657cece28e4f2f5,pose_hand_context,,7807.5,7.24,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.2697,600.09,337.11,708.61,460.11,13347.4,108.52,122.99,0.882,False,,True,unattributed,28,evt_01-P01_upper_body_0008,bc8ab0dbe37b921a,pose_hand_context,,18322.3,4.73,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.3059,612.84,368.84,660.38,380.09,534.5,47.54,11.24,4.229,False,,True,unattributed,28,evt_01-P01_upper_body_0008,bc8ab0dbe37b921a,pose_hand_context,,18322.3,4.73,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.2716,600.24,363.56,678.92,430.33,5253.5,78.68,66.77,1.179,False,,True,unattributed,28,evt_01-P01_upper_body_0008,bc8ab0dbe37b921a,pose_hand_context,,18322.3,4.73,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.3282,600.05,362.66,679.06,468.69,8377.4,79.01,106.03,0.745,False,,True,unattributed,28,evt_01-P01_upper_body_0008,bc8ab0dbe37b921a,pose_hand_context,,18322.3,4.73,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.3504,600.1,337.01,709.51,470.26,14579.0,109.41,133.25,0.821,False,,True,unattributed,28,evt_01-P01_upper_body_0008,bc8ab0dbe37b921a,pose_hand_context,,18322.3,4.73,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99620.0,unknown_object,0.3322,600.11,337.06,709.28,430.18,10165.6,109.16,93.12,1.172,False,,True,unattributed,28,evt_01-P01_upper_body_0008,bc8ab0dbe37b921a,pose_hand_context,,18322.3,4.73,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99660.0,unknown_object,0.3408,601.02,362.75,678.92,430.25,5258.3,77.89,67.51,1.154,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,e49a8e5089300fab,pose_hand_context,,17865.0,4.79,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99660.0,unknown_object,0.374,613.68,368.81,660.41,379.99,522.5,46.73,11.18,4.179,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,e49a8e5089300fab,pose_hand_context,,17865.0,4.79,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99660.0,unknown_object,0.3816,600.83,361.39,679.29,468.88,8433.9,78.46,107.49,0.73,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,e49a8e5089300fab,pose_hand_context,,17865.0,4.79,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99660.0,unknown_object,0.3536,600.89,361.67,678.98,451.26,6995.9,78.09,89.59,0.872,False,,True,unattributed,28,evt_01-P04_desk_work_surface_0027,e49a8e5089300fab,pose_hand_context,,17865.0,4.79,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99660.0,unknown_object,0.4032,738.98,343.18,776.94,385.74,1615.6,37.96,42.56,0.892,False,,True,unattributed,20,evt_01-P04_desk_work_surface_0027,eec7555b71a8b3e9,pose_hand_context,,5947.5,8.3,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99660.0,unknown_object,0.2715,738.99,290.12,777.37,333.8,1675.9,38.37,43.68,0.879,False,,True,unattributed,20,evt_01-P04_desk_work_surface_0027,eec7555b71a8b3e9,pose_hand_context,,5947.5,8.3,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.4361,599.83,362.45,679.28,470.16,8557.0,79.45,107.7,0.738,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.3569,600.04,362.9,679.07,430.03,5305.1,79.03,67.12,1.177,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.3383,613.46,368.82,660.38,380.28,537.8,46.91,11.46,4.092,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.2973,599.87,361.98,678.95,451.56,7084.1,79.08,89.58,0.883,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.363,599.82,334.95,709.12,470.71,14837.8,109.3,135.76,0.805,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.3545,600.03,335.06,708.85,430.0,10332.2,108.82,94.94,1.146,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.3031,599.95,335.23,685.13,429.94,8067.1,85.18,94.71,0.899,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.2524,599.82,335.26,685.11,470.7,11552.2,85.29,135.45,0.63,False,,True,unattributed,28,evt_01-P05_desk_work_surface_0036,8c1234d2ca999cd7,pose_hand_context,,18643.2,4.69,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.2888,741.0,341.61,776.88,388.67,1688.3,35.88,47.06,0.762,False,,True,unattributed,20,evt_01-P05_desk_work_surface_0036,be94302681c1b647,pose_hand_context,,4505.1,9.54,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.261,773.97,293.12,807.54,327.83,1165.2,33.57,34.71,0.967,False,,True,unattributed,20,evt_01-P05_desk_work_surface_0036,be94302681c1b647,pose_hand_context,,4505.1,9.54,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99700.0,unknown_object,0.3196,741.0,293.13,778.25,337.74,1661.6,37.25,44.61,0.835,False,,True,unattributed,20,evt_01-P05_desk_work_surface_0036,be94302681c1b647,pose_hand_context,,4505.1,9.54,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.4956,613.2,368.83,660.43,380.09,531.7,47.23,11.26,4.196,False,,True,unattributed,28,evt_01-P06_desk_work_surface_0044,0d98e1cd232f409e,pose_hand_context,,18517.8,4.7,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.2916,599.07,341.37,679.21,467.2,10084.5,80.14,125.83,0.637,False,,True,unattributed,28,evt_01-P06_desk_work_surface_0044,0d98e1cd232f409e,pose_hand_context,,18517.8,4.7,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.2527,599.63,454.25,639.21,472.98,741.7,39.58,18.74,2.113,False,,True,unattributed,28,evt_01-P06_desk_work_surface_0044,0d98e1cd232f409e,pose_hand_context,,18517.8,4.7,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.268,599.16,361.83,678.88,430.43,5468.7,79.72,68.6,1.162,False,,True,unattributed,28,evt_01-P06_desk_work_surface_0044,0d98e1cd232f409e,pose_hand_context,,18517.8,4.7,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.2885,599.07,361.42,679.07,468.16,8539.9,80.01,106.74,0.75,False,,True,unattributed,28,evt_01-P06_desk_work_surface_0044,0d98e1cd232f409e,pose_hand_context,,18517.8,4.7,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.2624,599.15,337.04,709.93,430.52,10356.3,110.78,93.49,1.185,False,,True,unattributed,28,evt_01-P06_desk_work_surface_0044,0d98e1cd232f409e,pose_hand_context,,18517.8,4.7,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.2568,599.03,362.39,679.02,453.12,7257.2,79.99,90.73,0.882,False,,True,unattributed,28,evt_01-P06_desk_work_surface_0044,0d98e1cd232f409e,pose_hand_context,,18517.8,4.7,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,bag,0.3262,744.98,341.27,776.79,391.6,1601.1,31.81,50.33,0.632,False,,True,unattributed,20,evt_01-P06_desk_work_surface_0044,aa780c5a72eecebe,pose_hand_context,,4149.9,9.93,,1,01/e1/v1,rtmpose_baseline
corpus_01,01.Candidate was found using a mobile phone in the examination hall..mkv,b842b03e5784d867e93770560d88150a526250df69077cd3065edbbd4c842098,dfine_native,99740.0,unknown_object,0.2679,770.8,340.38,819.56,391.59,2496.7,48.76,51.21,0.952,False,,True,unattributed,20,evt_01-P06_desk_work_surface_0044,aa780c5a72eecebe,pose_hand_context,,4149.9,9.93,,1,01/e1/v1,rtmpose_baseline
